edge_id,node1,node2
553,241,99
554,245,99
555,110,100
556,121,100
557,163,100
558,184,100
559,188,100
560,191,100
561,232,100
562,127,101
563,135,101
564,159,101
565,160,101
566,193,101
567,226,101
568,117,102
569,142,102
570,150,102
571,154,102
572,192,102
573,224,102
574,246,102
575,126,103
576,140,103
577,169,103
578,177,103
579,194,103
580,212,103
581,223,103
582,230,103
583,145,104
584,151,104
585,173,104
586,180,104
587,220,104
588,227,104
589,247,104
590,145,105
591,221,105
592,229,105
593,238,105
594,242,105
595,248,105
596,250,105
597,115,106
598,120,106
599,123,106
600,128,106
601,148,106
602,179,106
603,203,106
604,122,107
605,239,107
606,201,108
607,228,108
608,239,108
609,240,108
610,243,108
611,244,108
612,249,108
613,181,109
614,209,109
615,216,109
616,217,109
617,225,109
618,236,109
619,237,109
620,248,109
621,184,110
622,188,110
623,191,110
624,232,110
625,245,110
626,114,111
627,164,111
628,165,111
629,196,111
630,205,111
631,219,111
632,231,111
633,121,112
634,162,112
635,184,112
636,188,112
637,191,112
638,232,112
639,146,113
640,157,113
641,160,113
642,171,113
643,189,113
644,221,113
645,234,113
646,134,114
647,141,114
648,163,114
649,172,114
650,175,114
651,120,115
652,144,115
653,162,115
654,170,115
655,175,115
656,203,115
657,147,116
658,153,116
659,183,116
660,210,116
661,245,116
662,142,117
663,150,117
664,154,117
665,192,117
666,246,117
667,248,117
668,158,118
669,182,118
670,202,118
671,212,118
672,214,118
673,223,118
674,249,118
675,152,119
676,178,119
677,195,119
678,204,119
679,128,120
680,162,120
681,170,120
682,179,120
683,222,120
684,173,121
685,188,121
686,189,121
687,191,121
688,232,121
689,180,122
690,128,123
691,162,123
692,170,123
693,179,123
694,208,123
695,133,124
696,148,124
697,168,124
698,184,124
699,235,124
700,132,125
701,167,125
702,200,125
703,207,125
704,226,125
705,229,125
706,233,125
707,169,126
708,174,126
709,177,126
710,194,126
711,211,126
712,223,126
713,230,126
714,140,127
715,142,127
716,159,127
717,193,127
718,179,128
719,203,128
720,208,128
721,211,128
722,131,129
723,146,129
724,177,129
725,181,129
726,185,129
727,189,129
728,197,129
729,234,129
730,138,130
731,158,130
732,182,130
733,194,130
734,202,130
735,212,130
736,214,130
737,229,130
738,160,131
739,181,131
740,189,131
741,195,131
742,234,131
743,244,131
744,133,132
745,140,132
746,167,132
747,200,132
748,207,132
749,226,132
750,233,132
751,148,133
752,168,133
753,235,133
754,163,134
755,172,134
756,175,134
757,243,134
758,249,134
759,144,135
760,174,135
761,194,135
762,149,136
763,161,136
764,206,136
765,222,136
766,238,136
767,245,136
768,140,137
769,169,137
770,177,137
771,194,137
772,223,137
773,230,137
774,231,137
775,182,138
776,202,138
777,206,138
778,212,138
779,214,138
780,239,138
781,155,139
782,176,139
783,187,139
784,190,139
785,198,139
786,220,139
787,235,139
788,177,140
789,194,140
790,223,140
791,230,140
792,175,141
793,234,141
794,150,142
795,154,142
796,192,142
797,242,142
798,246,142
799,164,143
800,165,143
801,196,143
802,205,143
803,231,143
804,242,143
805,243,143
806,145,144
807,174,144
808,151,145
809,173,145
810,180,145
811,227,145
812,247,145
813,180,146
814,195,146
815,197,146
816,212,146
817,234,146
818,201,147
819,218,147
820,222,147
821,228,147
822,239,147
823,240,147
824,243,147
825,244,147
826,249,147
827,235,148
828,237,148
829,161,149
830,206,149
831,215,149
832,222,149
833,154,150
834,192,150
835,243,150
836,246,150
837,169,151
838,173,151
839,180,151
840,209,151
841,227,151
842,247,151
843,178,152
844,187,152
845,200,152
846,204,152
847,166,153
848,171,153
849,210,153
850,241,153
851,192,154
852,206,154
853,246,154
854,176,155
855,187,155
856,190,155
857,192,155
858,198,155
859,206,155
860,220,155
861,171,156
862,183,156
863,191,156
864,210,156
865,240,156
866,245,156
867,160,157
868,172,157
869,181,157
870,197,157
871,226,157
872,234,157
873,159,158
874,182,158
875,202,158
876,212,158
877,214,158
878,243,158
879,166,159
880,193,159
881,189,160
882,220,160
883,234,160
884,206,161
885,219,161
886,222,161
887,246,161
888,170,162
889,203,162
890,172,163
891,175,163
892,165,164
893,179,164
894,196,164
895,205,164
896,231,164
897,196,165
898,205,165
899,231,165
900,241,165
901,171,166
902,183,166
903,210,166
904,241,166
905,245,166
906,187,167
907,200,167
908,207,167
909,226,167
910,233,167
911,247,167
912,181,168
913,188,168
914,235,168
915,177,169
916,194,169
917,223,169
918,230,169
919,179,170
920,187,170
921,203,170
922,210,171
923,241,171
924,245,171
925,175,172
926,232,172
927,180,173
928,215,173
929,227,173
930,247,173
931,213,174
932,227,174
933,211,175
934,187,176
935,190,176
936,198,176
937,220,176
938,228,176
939,244,176
940,194,177
941,223,177
942,228,177
943,230,177
944,204,178
945,202,179
946,203,179
947,227,180
948,247,180
949,189,181
950,197,181
951,234,181
952,202,182
953,212,182
954,214,182
955,210,183
956,241,183
957,245,183
958,248,183
959,188,184
960,189,184
961,191,184
962,232,184
963,186,185
964,213,185
965,216,185
966,217,185
967,225,185
968,227,185
969,236,185
970,237,185
971,213,186
972,216,186
973,217,186
974,218,186
975,225,186
976,236,186
977,237,186
978,190,187
979,198,187
980,220,187
981,191,188
982,193,188
983,232,188
984,250,188
985,197,189
986,233,189
987,234,189
988,198,190
989,210,190
990,220,190
991,222,190
992,203,191
993,232,191
994,241,191
995,214,192
996,246,192
997,229,193
998,223,194
999,230,194
1000,197,195
1001,234,195
1002,205,196
1003,220,196
1004,231,196
1005,202,197
1006,234,197
1007,245,197
1008,215,198
1009,220,198
1010,232,198
1011,201,199
1012,203,199
1013,208,199
1014,218,199
1015,219,199
1016,228,199
1017,233,199
1018,239,199
1019,240,199
1020,243,199
1021,244,199
1022,249,199
1023,207,200
1024,226,200
1025,233,200
1026,239,200
1027,208,201
1028,218,201
1029,219,201
1030,228,201
1031,236,201
1032,239,201
1033,240,201
1034,243,201
1035,244,201
1036,249,201
1037,212,202
1038,214,202
1039,205,204
1040,207,204
1041,231,205
1042,222,206
1043,210,207
1044,226,207
1045,233,207
1046,248,207
1047,218,208
1048,219,208
1049,228,208
1050,239,208
1051,240,208
1052,243,208
1053,244,208
1054,249,208
1055,211,209
1056,215,209
1057,221,209
1058,224,209
1059,229,209
1060,238,209
1061,242,209
1062,248,209
1063,250,209
1064,235,210
1065,241,210
1066,245,210
1067,215,211
1068,221,211
1069,224,211
1070,229,211
1071,238,211
1072,242,211
1073,248,211
1074,250,211
1075,214,212
1076,216,213
1077,217,213
1078,225,213
1079,236,213
1080,237,213
1081,221,215
1082,224,215
1083,229,215
1084,238,215
1085,242,215
1086,248,215
1087,250,215
1088,217,216
1089,225,216
1090,230,216
1091,236,216
1092,237,216
1093,218,217
1094,225,217
1095,226,217
1096,236,217
1097,237,217
1098,219,218
1099,228,218
1100,239,218
1101,240,218
1102,243,218
1103,244,218
1104,249,218
1105,228,219
1106,234,219
1107,239,219
1108,240,219
1109,243,219
1110,244,219
1111,249,219
1112,224,221
1113,227,221
1114,229,221
1115,238,221
1116,242,221
1117,248,221
1118,250,221
1119,230,223
1120,236,223
1121,238,223
1122,229,224
1123,238,224
1124,242,224
1125,248,224
1126,250,224
1127,236,225
1128,237,225
1129,238,225
1130,246,225
1131,233,226
1132,247,227
1133,238,228
1134,239,228
1135,240,228
1136,243,228
1137,244,228
1138,249,228
1139,238,229
1140,242,229
1141,248,229
1142,250,229
1143,232,230
1144,235,232
1145,241,235
1146,237,236
1147,240,236
1148,245,236
1149,247,237
1150,242,238
1151,248,238
1152,250,238
1153,240,239
1154,243,239
1155,244,239
1156,249,239
1157,243,240
1158,244,240
1159,249,240
1160,250,240
1161,245,241
1162,248,242
1163,250,242
1164,244,243
1165,249,243
1166,249,244
1167,247,246
1168,250,248
