edge_id,node1,node2
1124,230,229
1125,231,229
1126,232,229
1127,234,229
1128,235,229
1129,238,229
1130,242,229
1131,245,229
1132,246,229
1133,247,229
1134,248,229
1135,250,229
1136,231,230
1137,235,230
1138,238,230
1139,242,230
1140,245,230
1141,246,230
1142,247,230
1143,248,230
1144,250,230
1145,235,231
1146,238,231
1147,242,231
1148,245,231
1149,246,231
1150,247,231
1151,248,231
1152,249,231
1153,250,231
1154,233,232
1155,236,232
1156,237,232
1157,235,233
1158,236,233
1159,237,233
1160,236,235
1161,238,235
1162,242,235
1163,245,235
1164,246,235
1165,247,235
1166,248,235
1167,250,235
1168,237,236
1169,244,236
1170,242,238
1171,245,238
1172,246,238
1173,247,238
1174,248,238
1175,250,238
1176,240,239
1177,241,239
1178,242,239
1179,243,239
1180,244,239
1181,249,239
1182,250,239
1183,241,240
1184,243,240
1185,244,240
1186,249,240
1187,243,241
1188,244,241
1189,249,241
1190,245,242
1191,246,242
1192,247,242
1193,248,242
1194,250,242
1195,244,243
1196,245,243
1197,246,243
1198,249,243
1199,249,244
1200,246,245
1201,247,245
1202,248,245
1203,250,245
1204,247,246
1205,248,246
1206,250,246
1207,248,247
1208,250,247
1209,250,248
