edge_id,node1,node2
168,131,30
169,193,30
170,202,30
171,212,30
172,214,30
173,220,30
174,40,31
175,109,31
176,182,31
177,212,31
178,214,31
179,220,31
180,68,32
181,135,32
182,138,32
183,144,32
184,174,32
185,120,33
186,128,33
187,162,33
188,179,33
189,203,33
190,101,34
191,127,34
192,147,34
193,159,34
194,210,34
195,45,35
196,81,35
197,82,35
198,124,35
199,250,35
200,45,36
201,90,36
202,124,36
203,133,36
204,168,36
205,203,36
206,98,37
207,134,37
208,141,37
209,163,37
210,172,37
211,226,37
212,41,38
213,69,38
214,113,38
215,140,38
216,189,38
217,117,39
218,135,39
219,144,39
220,174,39
221,230,39
222,132,40
223,202,40
224,212,40
225,214,40
226,220,40
227,65,41
228,181,41
229,189,41
230,197,41
231,234,41
232,134,42
233,142,42
234,150,42
235,154,42
236,192,42
237,61,43
238,144,43
239,169,43
240,174,43
241,192,43
242,143,44
243,216,44
244,217,44
245,225,44
246,236,44
247,237,44
248,90,45
249,166,45
250,168,45
251,103,46
252,173,46
253,180,46
254,208,46
255,227,46
256,247,46
257,117,47
258,150,47
259,154,47
260,179,47
261,192,47
262,193,47
263,182,48
264,216,48
265,217,48
266,225,48
267,236,48
268,237,48
269,53,49
270,182,49
271,202,49
272,214,49
273,220,49
274,223,49
275,91,50
276,100,50
277,121,50
278,188,50
279,232,50
280,238,50
281,145,51
282,216,51
283,217,51
284,225,51
285,236,51
286,237,51
287,112,52
288,143,52
289,164,52
290,205,52
291,231,52
292,60,53
293,119,53
294,152,53
295,178,53
296,204,53
297,76,54
298,105,54
299,107,54
300,122,54
301,139,54
302,233,54
303,247,54
304,175,55
305,218,55
306,239,55
307,240,55
308,243,55
309,244,55
310,249,55
311,61,56
312,114,56
313,135,56
314,169,56
315,174,56
316,224,56
317,105,57
318,107,57
319,122,57
320,126,57
321,139,57
322,193,57
323,95,58
324,115,58
325,123,58
326,170,58
327,179,58
328,203,58
329,245,58
330,97,59
331,153,59
332,166,59
333,171,59
334,241,59
335,245,59
336,84,60
337,119,60
338,152,60
339,176,60
340,178,60
341,204,60
342,68,61
343,135,61
344,144,61
345,169,61
346,171,61
347,146,63
348,155,63
349,193,63
350,202,63
351,212,63
352,214,63
353,220,63
354,94,64
355,148,64
356,206,64
357,208,64
358,234,64
359,128,65
360,167,65
361,200,65
362,207,65
363,226,65
364,233,65
365,89,66
366,136,66
367,149,66
368,158,66
369,161,66
370,195,66
371,222,66
372,131,67
373,146,67
374,147,67
375,160,67
376,195,67
377,211,67
378,234,67
379,144,68
380,169,68
381,174,68
382,228,68
383,151,69
384,173,69
385,180,69
386,182,69
387,227,69
388,247,69
389,111,70
390,128,70
391,143,70
392,164,70
393,196,70
394,205,70
395,231,70
396,125,71
397,167,71
398,184,71
399,200,71
400,207,71
401,226,71
402,233,71
403,82,72
404,90,72
405,124,72
406,167,72
407,74,73
408,155,73
409,176,73
410,190,73
411,198,73
412,235,73
413,141,74
414,155,74
415,176,74
416,190,74
417,195,74
418,198,74
419,87,75
420,114,75
421,134,75
422,163,75
423,172,75
424,175,75
425,237,75
426,99,76
427,107,76
428,122,76
429,139,76
430,199,76
431,108,77
432,132,77
433,167,77
434,200,77
435,207,77
436,226,77
437,233,77
438,85,78
439,103,78
440,137,78
441,177,78
442,187,78
443,194,78
444,223,78
445,223,79
446,229,79
447,238,79
448,242,79
449,246,79
450,248,79
451,250,79
452,100,80
453,110,80
454,112,80
455,188,80
456,191,80
457,232,80
458,248,80
459,90,81
460,130,81
461,133,81
462,168,81
463,192,81
464,124,82
465,133,82
466,165,82
467,168,82
468,112,83
469,121,83
470,184,83
471,188,83
472,205,83
473,232,83
474,121,84
475,152,84
476,160,84
477,178,84
478,204,84
479,120,85
480,123,85
481,162,85
482,170,85
483,203,85
484,129,86
485,131,86
486,195,86
487,197,86
488,234,86
489,96,87
490,114,87
491,141,87
492,163,87
493,175,87
494,218,87
495,102,88
496,117,88
497,142,88
498,150,88
499,154,88
500,192,88
501,239,88
502,136,89
503,149,89
504,158,89
505,161,89
506,222,89
507,223,89
508,168,90
509,188,90
510,100,91
511,121,91
512,184,91
513,190,91
514,232,91
515,243,91
516,147,92
517,156,92
518,164,92
519,165,92
520,196,92
521,205,92
522,231,92
523,126,93
524,137,93
525,177,93
526,187,93
527,194,93
528,223,93
529,229,93
530,148,94
531,206,94
532,208,94
533,244,94
534,248,94
535,106,95
536,162,95
537,179,95
538,203,95
539,235,95
540,250,95
541,98,96
542,114,96
543,163,96
544,214,96
545,226,96
546,117,97
547,142,97
548,150,97
549,154,97
550,192,97
551,249,97
552,134,98
553,141,98
554,172,98
555,175,98
556,235,98
557,116,99
558,183,99
559,210,99
560,241,99
561,245,99
562,184,100
563,188,100
564,191,100
565,230,100
566,232,100
567,127,101
568,159,101
569,241,101
570,246,101
571,105,102
572,117,102
573,142,102
574,150,102
575,154,102
576,192,102
577,248,102
578,126,103
579,140,103
580,177,103
581,187,103
582,194,103
583,223,103
584,145,104
585,151,104
586,173,104
587,180,104
588,227,104
589,228,104
590,242,104
591,247,104
592,107,105
593,122,105
594,139,105
595,166,105
596,120,106
597,123,106
598,153,106
599,162,106
600,170,106
601,179,106
602,203,106
603,122,107
604,139,107
605,154,107
606,202,107
607,218,108
608,228,108
609,239,108
610,240,108
611,243,108
612,244,108
613,249,108
614,132,109
615,216,109
616,217,109
617,225,109
618,236,109
619,237,109
620,249,109
621,112,110
622,164,110
623,184,110
624,188,110
625,191,110
626,232,110
627,164,111
628,165,111
629,196,111
630,205,111
631,218,111
632,231,111
633,239,111
634,184,112
635,191,112
636,232,112
637,157,113
638,160,113
639,189,113
640,197,113
641,211,113
642,234,113
643,163,114
644,172,114
645,175,114
646,143,115
647,147,115
648,165,115
649,196,115
650,205,115
651,208,115
652,231,115
653,153,116
654,183,116
655,210,116
656,241,116
657,243,116
658,245,116
659,142,117
660,150,117
661,192,117
662,120,118
663,138,118
664,178,118
665,182,118
666,193,118
667,202,118
668,212,118
669,214,118
670,152,119
671,178,119
672,180,119
673,204,119
674,123,120
675,128,120
676,170,120
677,174,120
678,203,120
679,188,121
680,191,121
681,198,121
682,232,121
683,139,122
684,212,122
685,125,123
686,128,123
687,170,123
688,173,123
689,179,123
690,126,124
691,133,124
692,168,124
693,132,125
694,167,125
695,200,125
696,207,125
697,226,125
698,231,125
699,233,125
700,140,126
701,177,126
702,187,126
703,194,126
704,223,126
705,159,127
706,219,127
707,222,127
708,170,128
709,179,128
710,203,128
711,146,129
712,157,129
713,179,129
714,181,129
715,228,129
716,234,129
717,138,130
718,164,130
719,182,130
720,193,130
721,202,130
722,212,130
723,214,130
724,220,130
725,178,131
726,181,131
727,189,131
728,195,131
729,197,131
730,234,131
731,167,132
732,200,132
733,207,132
734,226,132
735,233,132
736,134,133
737,158,133
738,168,133
739,171,133
740,141,134
741,163,134
742,172,134
743,175,134
744,144,135
745,169,135
746,217,135
747,146,136
748,149,136
749,158,136
750,161,136
751,222,136
752,234,136
753,140,137
754,177,137
755,187,137
756,194,137
757,200,137
758,223,137
759,236,137
760,182,138
761,185,138
762,193,138
763,202,138
764,212,138
765,220,138
766,244,139
767,177,140
768,187,140
769,194,140
770,204,140
771,223,140
772,163,141
773,172,141
774,175,141
775,189,141
776,150,142
777,154,142
778,192,142
779,244,142
780,147,143
781,159,143
782,165,143
783,196,143
784,205,143
785,231,143
786,169,144
787,174,144
788,201,144
789,230,144
790,151,145
791,173,145
792,180,145
793,227,145
794,235,145
795,247,145
796,157,146
797,160,146
798,181,146
799,189,146
800,195,146
801,234,146
802,164,147
803,165,147
804,196,147
805,205,147
806,231,147
807,206,148
808,208,148
809,245,148
810,158,149
811,161,149
812,222,149
813,236,149
814,237,149
815,154,150
816,192,150
817,203,150
818,173,151
819,180,151
820,207,151
821,227,151
822,238,151
823,247,151
824,178,152
825,186,152
826,204,152
827,210,152
828,156,153
829,183,153
830,200,153
831,210,153
832,241,153
833,245,153
834,192,154
835,176,155
836,185,155
837,190,155
838,198,155
839,166,156
840,171,156
841,210,156
842,241,156
843,245,156
844,246,156
845,160,157
846,181,157
847,195,157
848,197,157
849,207,157
850,234,157
851,161,158
852,213,158
853,222,158
854,213,159
855,174,160
856,189,160
857,195,160
858,197,160
859,219,160
860,234,160
861,163,161
862,222,161
863,232,161
864,170,162
865,178,162
866,179,162
867,203,162
868,220,162
869,172,163
870,175,163
871,213,163
872,165,164
873,196,164
874,205,164
875,231,164
876,196,165
877,205,165
878,218,165
879,231,165
880,171,166
881,180,166
882,183,166
883,210,166
884,241,166
885,245,166
886,200,167
887,207,167
888,226,167
889,233,167
890,246,167
891,186,168
892,223,168
893,174,169
894,204,169
895,222,169
896,179,170
897,191,170
898,203,170
899,225,170
900,183,171
901,210,171
902,241,171
903,245,171
904,173,172
905,175,172
906,177,172
907,180,173
908,227,173
909,247,173
910,248,174
911,194,175
912,247,175
913,190,176
914,198,176
915,231,176
916,187,177
917,191,177
918,194,177
919,223,177
920,204,178
921,203,179
922,227,180
923,247,180
924,189,181
925,211,181
926,215,181
927,234,181
928,236,181
929,193,182
930,202,182
931,212,182
932,214,182
933,220,182
934,190,183
935,210,183
936,233,183
937,241,183
938,245,183
939,188,184
940,191,184
941,209,184
942,232,184
943,186,185
944,213,185
945,216,185
946,217,185
947,225,185
948,236,185
949,237,185
950,213,186
951,216,186
952,217,186
953,225,186
954,236,186
955,237,186
956,194,187
957,206,187
958,207,187
959,223,187
960,227,187
961,191,188
962,224,188
963,229,188
964,232,188
965,197,189
966,231,189
967,234,189
968,191,190
969,198,190
970,232,191
971,209,192
972,202,193
973,212,193
974,214,193
975,220,193
976,214,194
977,223,194
978,196,195
979,197,195
980,234,195
981,198,196
982,205,196
983,219,196
984,231,196
985,210,197
986,227,197
987,234,197
988,212,198
989,201,199
990,218,199
991,219,199
992,228,199
993,238,199
994,239,199
995,240,199
996,243,199
997,244,199
998,249,199
999,204,200
1000,207,200
1001,226,200
1002,233,200
1003,218,201
1004,219,201
1005,228,201
1006,239,201
1007,240,201
1008,243,201
1009,244,201
1010,249,201
1011,212,202
1012,214,202
1013,220,202
1014,221,202
1015,205,203
1016,208,205
1017,231,205
1018,208,206
1019,216,206
1020,246,206
1021,226,207
1022,233,207
1023,211,209
1024,215,209
1025,221,209
1026,224,209
1027,229,209
1028,230,209
1029,232,209
1030,235,209
1031,238,209
1032,242,209
1033,246,209
1034,248,209
1035,250,209
1036,241,210
1037,245,210
1038,215,211
1039,221,211
1040,224,211
1041,229,211
1042,230,211
1043,235,211
1044,238,211
1045,242,211
1046,246,211
1047,248,211
1048,250,211
1049,214,212
1050,220,212
1051,241,212
1052,216,213
1053,217,213
1054,225,213
1055,236,213
1056,237,213
1057,220,214
1058,227,214
1059,240,214
1060,221,215
1061,224,215
1062,229,215
1063,230,215
1064,235,215
1065,238,215
1066,242,215
1067,244,215
1068,246,215
1069,248,215
1070,250,215
1071,217,216
1072,225,216
1073,229,216
1074,236,216
1075,237,216
1076,221,217
1077,225,217
1078,236,217
1079,237,217
1080,245,217
1081,219,218
1082,228,218
1083,239,218
1084,240,218
1085,243,218
1086,244,218
1087,249,218
1088,228,219
1089,239,219
1090,240,219
1091,243,219
1092,244,219
1093,249,219
1094,222,220
1095,228,220
1096,224,221
1097,225,221
1098,229,221
1099,230,221
1100,235,221
1101,238,221
1102,242,221
1103,246,221
1104,248,221
1105,250,221
1106,239,222
1107,229,224
1108,230,224
1109,235,224
1110,237,224
1111,238,224
1112,242,224
1113,246,224
1114,248,224
1115,250,224
1116,236,225
1117,237,225
1118,233,226
1119,238,226
1120,247,227
1121,239,228
1122,240,228
1123,243,228
1124,244,228
1125,249,228
1126,230,229
1127,235,229
1128,238,229
1129,242,229
1130,246,229
1131,248,229
1132,250,229
1133,233,230
1134,235,230
1135,238,230
1136,242,230
1137,246,230
1138,248,230
1139,250,230
1140,239,233
1141,238,235
1142,242,235
1143,246,235
1144,248,235
1145,250,235
1146,237,236
1147,240,236
1148,242,237
1149,242,238
1150,246,238
1151,248,238
1152,250,238
1153,240,239
1154,243,239
1155,244,239
1156,249,239
1157,242,240
1158,243,240
1159,244,240
1160,249,240
1161,243,241
1162,245,241
1163,246,242
1164,248,242
1165,250,242
1166,244,243
1167,249,243
1168,249,244
1169,248,246
1170,250,246
1171,249,247
1172,250,247
1173,250,248
